741:76,719,1867,2888,4940,21371,35305,70796,58954,43760
17498:17,302,654,76,616,58,8,866,84,29
46368:17,302,654,76,616,58,8,866,84,29
20234:45,4542,375,2073,4816,7497,8995,40318,27391,108942
43927:17,302,654,76,616,58,8,6559,1361,42095
20233:17,302,654,76,616,58,8,866,84,29
17499:3723,12929,63712,21279,41412,45611,104100,15284,50378,98858
29708:3234,1476,140,3632,5819,8231,3006,3067,18613,39315
46369:17,302,654,76,616,58,8,866,84,29
17492:17,17,302,654,76,616,70,138,1535,1462
40507:17,302,654,76,616,58,8,866,84,29
8023:17,302,654,76,616,58,60575,52695,63278,30171
29700:17,302,654,76,616,58,8,866,84,29
29701:17,302,654,76,616,58,8,866,84,29
27594:4268,726,219,1359,1446,5398,6243,4357,31439,92069
43295:8635,17395,56748,67185,25515,65741,86913,1674,83743,93097
27596:698,6379,2778,3941,13087,11326,31223,61242,79512,12376
27595:17,302,654,76,616,58,8,866,39659,41224
27598:17,302,654,76,616,58,8,866,84,29
27597:17,302,654,76,616,58,8,866,84,29
40512:17,302,654,76,616,58,8,866,84,29
46337:17,302,654,76,616,58,8,866,84,29
17461:533,311,4671,2215,9435,17486,40299,8562,16015,32777
8032:1208,1412,4453,3177,5470,2480,14031,4115,86438,115114
43914:17,302,654,76,616,58,8,866,84,29
20268:17,302,654,76,616,58,8,866,84,29
46334:17,302,302,654,76,616,58,8,29,650
21317:650,1069,86,533,22728,15487,3136,106493,75437,118715
36418:17,302,654,76,616,58,8,866,84,29
21318:9505,37114,51454,64892,102858,90005,112463,118144,19580,100062
8760:650,1276,3,1693,1220,86,2655,37240,1618,82095
30487:17,302,654,76,616,58,8,866,84,29
36419:1276,3613,3232,17934,32825,16976,80417,37494,101303,100385
52646:1451,5689,43222,9191,33517,40229,5406,13816,26612,27755
8036:135,9657,10648,9237,24453,19458,28352,20718,12657,16867
8765:17,302,654,76,616,58,8,866,84,29
30482:1069,205,962,140,1021,11451,7568,95710,72691,80124
43267:3,86,1065,1302,2480,24211,6098,57346,113806,70991
30481:17,302,654,76,616,58,8,866,84,29
15130:17,302,654,76,616,58,8,866,84,29
28246:17,302,654,76,616,58,8,866,84,29
15131:2275,4339,5150,25793,54625,105138,70740,111634,120407,43660
28247:4194,3824,229,288,14059,27420,35302,4389,109814,10944
28242:15,1987,1960,3632,5260,61889,31116,27317,60317,75181
15135:650,1276,1220,1131,4825,6943,917,7468,36585,36348
17474:17,302,654,76,616,58,8,866,84,29
17473:17,302,654,76,616,58,8,866,65757,12110
20257:17,302,654,76,616,58,8,866,84,29
17475:1804,1476,3,840,535,375,4816,7468,9885,8995
17477:1937,726,966,2880,9210,26749,3943,36807,43150,52872
8755:17,302,654,76,616,58,23182,46665,27589,27582
28237:1097,6545,10048,5693,12165,20416,15086,52549,41386,80521
716:205,1220,4542,86,1231,7869,220,8700,70959,99530
8747:17,302,654,76,6673,8486,8545,95330,9056,85160
8746:1276,7869,5812,1176,26421,42693,71963,45574,55363,101758
715:17,302,654,76,616,58,8,866,84,29
40538:650,1276,1069,205,1693,1231,288,244,3190,57488
41253:1276,3929,3006,2499,6700,8012,11677,83175,49006,60761
36420:650,1476,4697,1133,220,10600,10595,18816,6400,191
49124:17,302,654,76,616,58,8,866,84,29
27546:17,302,654,76,76,182,985,3329,3691,56423
13953:698,7468,18425,56166,52680,70959,109271,37888,63234,91345
27549:1180,1991,143,2404,2840,57777,30627,7229,2779,82742
16643:4542,7869,3929,3006,12776,2499,8700,8012,11355,82595
52665:17,17,302,654,76,167,62963,50227,116859,113246
13956:17,302,654,76,616,58,8,15947,82023,44741
26842:656,12218,76780,45088,89935,38572,20301,69361,23792,32632
52663:1804,205,7869,1435,601,4466,15424,26249,50517,77483
8054:1276,7869,220,4825,3929,9657,9505,845,14767,42557
43977:17,302,654,76,616,58,8,866,84,29
26844:17,302,654,76,616,58,8,866,84,38608
26845:17,302,654,76,616,58,8,866,84,29
40563:17,302,654,76,616,58,8,866,84,29
46391:17,302,654,76,616,58,8,866,84,29
4961:205,1220,86,3929,4357,7546,13296,3188,12886,14431
49112:162,375,2880,14979,7849,15487,70761,35336,120668,86782
36470:205,1220,4542,5176,3006,98,30816,28798,16005,117774
36471:650,901,103,3,1693,985,14979,3791,63684,18615
16641:17,302,654,76,616,28116,53859,25794,47432,45754
16642:17,302,654,76,616,58,8,866,19958,77323
15113:17,302,654,76,616,58,8,866,84,29
16640:17,302,654,76,616,58,8,866,84,29
41226:17,302,654,76,616,58,8,866,84,29
39084:262,4697,1760,14955,5812,5405,16465,3498,76092,85556
27540:14914,12690,29024,45073,10548,46837,96683,74617,43688,103720
39083:289,119,2733,86,2557,3190,8308,85540,73981,111037
41227:1131,1205,288,2655,14423,59987,69335,105003,72998,83614
33701:1276,4542,86,7869,220,4825,8700,14546,77259,27041
33702:17,302,654,76,616,58,8,1604,13893,37503
16639:12329,25271,24196,24733,32441,8222,14436,10400,55668,82405
43259:17,302,654,76,616,58,8,866,84,29
8068:901,6545,5613,538,17934,18975,24885,69251,69703,37171
15106:650,1276,3,205,1231,244,917,7428,32573,24054
8069:3,1131,3613,3656,14546,50801,10154,74796,17991,64269
30453:650,86,1231,2223,3006,3613,7849,39545,114098,104979
33707:698,2618,966,348,4048,3214,630,68278,39336,78127
15104:245,353,953,2292,5287,3005,3509,20195,3089,73090
52656:238,1804,229,288,359,8081,29552,7055,10439,77516
8065:650,1276,1220,220,3929,244,42693,38940,77573,83759
52650:17,302,654,76,616,58,8,866,84,29
26831:17,302,654,76,616,58,8,866,84,29
26834:17,302,654,76,616,58,8,866,84,29
48621:17,302,654,76,616,58,8,866,84,29
36488:17,302,654,76,616,58,8,866,84,29
15101:2406,5693,6906,45123,51244,83226,17632,25066,98311,60771
39092:1326,6379,2028,13312,14955,601,39800,15424,25716,102018
27551:262,11,6068,18756,35541,26070,64165,19205,17499,97493
41237:17,302,654,76,616,58,8,866,84,29
16628:650,1220,962,86,140,244,9319,70654,33676,18598
33737:650,1276,1220,4542,220,3929,18062,3190,60365,50875
43955:51427,27354,51354,52647,55297,15740,120276,65546,99701,102692
4992:17,302,654,76,616,58,8,29,3191,1996
43956:48116,81737,80928,53676,94565,88165,76882,45741,8670,117037
4991:17,302,654,76,616,58,8,866,84,29
39896:17,302,654,76,616,58,8,866,84,29
4986:162,398,1140,2644,30427,5808,8992,21877,101563,95074
40586:2618,591,1208,11,1277,3646,836,10370,25549,71908
4984:17,302,654,76,616,58,8,866,24054,4826
8717:81,542,1344,5767,1690,1884,3429,3819,17071,9023
8718:8860,760,135,2833,3211,24843,49564,2321,36594,5144
8719:138,788,9077,784,19197,43789,36498,11652,19052,104271
13964:86,3929,18062,7849,43310,29508,33094,38915,66532,60466
13961:17,302,654,76,616,58,8,866,84,29
8711:17,302,654,76,616,58,8,866,84,29
26816:901,1451,1131,1326,2068,11973,1007,16124,22817,56401
27579:86,7869,220,3929,65515,6175,15306,101649,77573,103423
36468:650,3,205,1693,1131,2499,917,42977,37426,24908
33721:17,302,654,76,616,58,8,866,84,29
42105:17,302,654,76,616,58,8,866,84,29
8081:1069,205,1220,962,244,3006,24670,7568,95710,72691
33722:9914,1472,24390,39774,32154,49708,22904,75097,8133,84200
20299:303,685,11183,26649,19306,33094,8000,3441,50065,28873
4998:650,1276,3,205,4542,86,7869,220,80125,40465
1204:205,1693,5176,2734,1649,15487,25652,8899,23829,15191
20294:17,302,654,76,616,58,8,866,84,29
28279:1069,205,3929,2734,13296,3188,20408,91978,56729,48361
1208:650,3,1220,86,2223,3929,2499,18062,12632,92679
1209:650,3,1131,220,5176,12776,26421,15424,95422,106085
2748:17,302,5117,5287,1003,32274,2545,43178,32514,113729
39043:4034,1902,12045,15767,50908,98259,11457,60566,101733,112630
3004:262,901,535,2068,7048,10600,6379,84178,36534,58648
2746:28632,16151,27209,82402,47346,38180,32863,13137,22338,7687
2745:1276,205,5176,2655,3006,18613,5710,49006,3023,101900
47486:262,45,1276,1086,311,1631,10244,13315,32170,42574
39049:17,302,654,76,616,58,8,866,84,29
27508:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
23448:17,302,654,76,616,58,8,866,84,29
9141:840,1693,1205,4825,6678,26749,29435,28729,14878,106589
39878:17,302,654,76,616,58,8,866,84,29
13912:1208,10048,14890,36126,8263,18975,24885,1992,78440,37171
39877:23964,20313,71573,17978,6194,22238,75256,54225,41316,20454
3013:533,3177,2510,4889,55415,28530,86854,60044,41417,84280
13918:17,302,654,398,11644,2934,9629,10158,24340,31823
3011:109829,52389,120408,117218,2807,115356,120511,112786,11851,82143
32625:17,302,654,76,616,58,81,77226,71897,123176
31551:1276,1476,4816,6943,244,2665,8995,15976,102776,47436
42157:17,302,654,76,616,58,8,866,84,29
27503:17,302,654,76,616,58,8,866,84,29
32624:17,302,654,76,616,58,11473,51221,89009,110752
27505:17,302,654,76,616,58,11841,42061,1754,77581
32628:1804,1460,1231,2223,4825,3214,3193,14546,37251,13326
16674:4181,86,2073,7849,1829,2906,6420,38940,51458,80206
29786:17,302,654,76,616,58,8,866,84,29
27510:17,302,654,76,616,58,8,866,84,29
29781:901,168,463,16188,7544,16474,20732,9752,13012,30718
39052:17,302,654,76,616,58,8,866,84,29
39050:15,7869,3506,2696,2403,1524,20816,113360,16325,94426
3888:650,3,205,1693,4542,3628,1649,15173,51694,60494
39863:650,1276,3,4542,86,1231,2499,5858,2780,22724
2756:1220,4542,4181,86,535,3619,25652,19177,86124,118657
14407:1276,962,348,11,2223,9210,12830,5387,22490,113028
31545:17,302,654,76,616,58,8,866,84,29
23458:17,302,654,76,616,58,8,866,84,29
39865:17,302,654,76,616,58,8,866,84,29
9152:302,301,62,486,1937,1690,1357,490,3632,8016
23452:17,302,76,2369,2868,2988,13501,657,5444,65583
42876:650,205,4542,86,3929,22518,26421,45459,65515,11322
3002:17,302,654,76,616,58,8,866,84,29
2760:162,103,6157,2499,12015,2025,8706,2906,59720,44703
43217:17,302,654,76,616,58,8,866,84,29
27514:1451,535,311,4671,6379,7546,9505,14814,99985,49530
9159:45,1276,1804,205,2223,5176,9621,64951,68718,83643
9157:17,302,654,76,616,58,8,866,84,21796
31541:17,302,654,76,616,58,8,866,84,29
16679:17,302,654,76,616,58,8,866,84,7044
9158:17,302,654,76,616,58,8,866,84,29
13900:162,3223,4697,4542,4181,220,7048,3929,152,97669
9155:1804,348,3632,3006,7849,7889,4678,94028,105000,104979
9808:81,29954,10327,37247,29994,20494,66227,42212,8154,98334
9160:4755,1352,2880,1527,189,4825,8848,6266,26141,85355
32641:3003,74885,5452,18260,7201,32652,9669,58432,55538,24124
42864:103,1832,205,3929,3347,16675,4900,6641,16465,6481
9161:719,1867,9531,39061,59029,25221,111655,32015,97630,107659
10279:17,302,654,76,616,58,8,14975,9414,107694
36499:650,3,1460,535,375,1651,74462,109968,64237,66822
42865:17,302,654,76,616,58,8,866,84,29
10276:650,1276,205,1693,86,1205,1231,244,3190,57488
12406:17,302,654,76,616,58,8,866,84,29
23423:1435,2880,11973,1340,6678,5574,14538,47652,97265,67235
10275:17,302,654,76,616,58,8,866,36706,119105
16666:17,302,654,76,616,7646,78073,34605,118783,63242
16667:535,2880,12750,10316,11973,4357,15772,118408,120626,103614
29777:1069,924,16965,38522,118377,113932,110811,94297,41540,26388
32647:1276,205,4542,86,12776,7146,11326,15517,105196,39758
9810:17,1122,33720,1406,33683,13878,9448,45162,106429,113403
39074:17,302,654,76,616,58,8,866,84,29
29763:76213,29793,65979,98697,97875,25077,73871,89860,81314,118773
38391:17,302,654,76,616,58,8,866,84,29
2776:17,302,654,76,616,58,8,866,84,29
47470:17,302,654,76,616,58,8,16686,74705,62870
793:1460,1131,4213,25173,7634,28920,10418,24809,6119,18121
9171:568,901,2185,3159,135,3969,3211,27420,11862,72481
21384:17,302,654,76,616,58,236,30954,48275,12351
23433:17,17,302,654,76,899,48,2162,1187,875
13924:650,205,1220,1131,1231,220,3929,13296,21315,30441
47479:17,302,654,76,616,58,8,866,84,29
9173:650,1069,962,381,12776,15487,9885,67860,59264,45141
27539:17,302,654,76,616,58,8,866,84,29
14422:17,302,654,76,616,58,8,866,11581,11083
782:9057,435,7145,30316,58311,67481,55189,115116,83065,100244
784:262,162,3223,7869,4613,7901,812,11671,3589,53137
39003:17,302,654,76,616,58,8,866,84,29
39005:17,302,654,76,616,58,8,866,84,29
9827:1086,1832,220,14979,10595,23055,24625,48108,107283,89367
42193:17,302,654,76,616,1790,802,14451,66073,16947
2709:45,1276,1804,1220,4697,2499,17072,30045,47702,11335
9824:6068,3006,9722,4696,16465,32713,85926,83679,91342,98295
2708:1276,2073,1266,3190,5812,9505,7497,70761,27139,30719
9831:17,302,654,4292,574,96855,23942,65155,101289,94334
20208:17,302,654,76,616,58,8,866,84,29
54855:17,302,654,76,616,58,8,866,106228,72918
9106:17,17,302,654,76,616,58,8,866,65
32667:17,302,654,76,616,58,8,866,84,29
23408:76,81,2414,6108,10048,12734,31654,10453,23528,80267
20206:205,220,2655,6862,9657,7849,12886,65515,4046,25410
31597:17,302,654,16686,74705,62870,64213,48932,47228,31748
14436:17,302,654,76,616,58,8,866,84,16679
12428:17,302,654,76,616,58,8,866,84,29
18571:45,103,1086,726,3563,4662,73428,82086,118100,64937
3037:17,302,654,76,616,58,8,866,84,29
773:17,302,654,76,76,616,58,8,22569,11886
3038:247,10492,17646,13889,55043,104494,70524,101277,92547,21960
42829:17,17,302,654,76,80422,63257,110895,51883,106322
774:4542,86,244,5176,9210,7849,29508,38915,83715,96673
2713:1405,1239,8272,37656,2136,88280,55527,16638,67377,115946
775:650,1476,205,2934,9722,13378,34752,15821,58096,87999
2715:1276,7869,220,3929,9657,9505,845,14767,42557,71364
9818:17,302,654,76,616,58,8,866,84,29
2716:81,710,5767,4413,3527,16680,2520,25588,16542,4238
9813:103,342,2880,5405,26571,25170,5784,65056,66267,43590
9812:17,17,302,654,76,616,58,8,866,1119
32656:17,302,654,76,616,5066,38319,9767,29158,30724
14446:650,45,1276,1435,244,2655,11307,22518,34508,111788
33789:17,302,654,76,616,58,8,866,84,29
14445:1276,840,3730,10511,48673,13919,63612,64720,72207,20203
9820:17,1832,726,395,837,3819,9838,51014,46892,116877
53706:17,302,654,76,616,58,8,866,84,29
31585:17,302,654,76,616,58,2646,18850,68624,83814
9111:62,17581,27015,46031,18492,25939,15134,6583,81004,21902
33783:17,302,654,76,616,58,8,866,84,29
39822:238,1693,375,311,1435,7166,4057,12773,22518,8706
19781:205,1693,1220,4542,86,2734,1649,25173,36159,51694
12416:1276,2275,962,1180,26129,14985,46373,97087,36214,75270
39821:17,302,654,76,616,58,8,866,84,38928
33787:650,205,1693,1220,2223,5176,29020,66376,57517,76395
3044:205,533,9210,9657,601,3188,14031,90199,119691,101406
19788:5975,54291,81493,101206,58763,14190,115455,13061,109742,117634
42833:17,302,654,76,616,58,8,866,84,29
763:650,1804,1476,3,1231,12632,3628,16480,23222,17062
41286:17,302,654,76,616,1193,13789,32604,18414,80425
39021:17,302,654,76,616,58,37252,54429,45551,68950
2727:205,1220,86,244,9210,3613,4357,9885,42693,35430
3070:205,86,1231,220,3929,2655,7546,11293,12886,43624
9122:17,17,302,302,654,616,58,394,591,28473
42174:17,302,654,76,616,58,8,866,84,29
14455:901,1239,1764,2733,317,2480,5263,5138,36716,119784
12443:205,1693,962,86,917,4357,7546,43310,25173,29508
9128:1069,205,3929,2734,13296,20408,91978,48361,101988,4469
42179:8,1606,3383,5598,14964,3367,37386,87324,120535,85749
20220:1276,3,4542,86,1231,25173,102036,81684,119242,91815
21354:17,302,654,76,616,58,8,866,84,29
19774:650,205,348,1435,3232,24498,3306,22490,103436,94013
32684:17,302,654,76,616,58,8,866,84,29
37987:262,62,162,596,535,3429,9337,1739,18218,49088
37988:301,3183,52200,91352,39277,86479,105164,10662,52056,3068
37989:650,103,535,5176,20442,22108,71322,64712,71272,54596
31578:650,3,1220,244,3006,45309,19830,24670,51709,14550
42824:650,205,1220,4542,5702,9444,18108,82539,56534,80195
47423:162,4181,2366,35768,14423,44051,38915,82394,28339,47351
754:205,140,4721,28362,28122,53779,58540,9569,54405,19078
2734:650,4697,13312,6546,19791,22805,16390,36807,8049,48443
41297:205,4542,3006,7849,28362,12886,80125,51317,95244,4199
2735:45,7831,4966,26749,25652,1873,10939,55280,81432,69667
750:1276,7869,244,9210,12776,18613,55516,56729,70654,13314
19768:17,302,654,76,616,58,8,3526,24948,103858
2730:205,1220,4542,86,3929,7546,13296,3188,12886,14431
2731:17,302,616,29,650,518,2618,3,1357,12665
9837:650,1476,3,1220,4181,7869,1021,917,5702,92727
9834:17,302,654,76,616,58,8,866,83386,39476
758:15,4816,10849,17581,27015,46031,25939,18492,15134,111363
2737:650,45,1276,4697,11,7869,3589,9885,24530,61890
756:205,4542,3929,244,12632,15487,1160,70322,59067,84353
9839:650,45,1804,3,1220,375,1435,50711,97147,98722
42184:17,302,654,76,616,58,8,866,84,29
757:650,45,3234,1069,220,4816,5819,2716,20843,122666
9135:262,901,1937,4181,4724,9505,3791,3466,105851,39541
9840:17,302,654,76,616,58,8,4439,7206,10365
31563:17,302,654,76,616,58,8,97,10786,54421
8002:375,2068,4825,244,14761,9505,15097,12137,44153,102070
29725:17,302,654,76,76,616,20680,12545,7454,54506
29724:17,302,654,76,2822,8084,8753,50605,31445,118388
12433:1069,1220,86,3929,5176,3006,11677,60761,20835,106875
19764:17,302,654,76,616,58,8,866,84,29
18561:17,302,654,76,616,58,8,866,84,22975
32675:17,302,654,921,21193,23863,54178,75860,62290,107702
19763:17,302,654,76,616,58,8,866,84,29
54114:27335,15078,97866,60256,70502,10882,32965,64639,69943,42018
10346:238,225,2414,8384,11020,38501,68201,8843,37983,119814
25228:1276,4542,1231,18062,9657,3619,16435,25410,21284,29495
39903:205,533,9210,9657,601,3188,14031,90199,119691,101406
1192:205,1693,1220,962,86,244,1021,7849,49,27291
10342:205,86,3929,3006,18062,7546,7849,8700,11307,12886
18545:45,535,10600,3006,6700,18463,30607,25777,33244,116866
7751:650,1220,4813,2223,4816,3632,11524,4357,2813,49006
24908:45,4697,4542,4181,6943,9210,5702,15487,17934,45309
24907:17,302,654,76,616,58,8,866,84,29
3081:650,1276,3,1693,1220,86,1231,3214,3971,5858
9864:205,4542,4825,3929,9210,7849,18613,65515,56176,113616
47539:17,302,654,76,616,58,8,866,84,29
44343:17,302,654,76,616,2312,22851,33230,61375,17056
3929:348,10600,135,3309,9657,14174,6700,7497,3589,19458
3921:1220,375,220,3929,6548,11588,990,7428,17713,92537
11865:1220,4542,86,3929,3006,3613,14431,43178,60761,97896
11864:17,302,654,76,616,58,8,866,84,29
11863:17,302,654,76,616,58,8,866,84,29
10335:398,225,2068,4308,924,6063,12968,8820,91521,98283
7741:17,17,302,654,654,616,58,650,358,102294
25236:650,1065,4513,5145,9497,82116,86145,22027,90850,66787
7743:650,962,917,9657,8736,19162,36338,48443,109311,83210
7742:205,86,7869,3190,9597,50,10300,13874,78653,122534
10339:17,302,654,76,616,58,182,55929,95604,122647
6603:225,1326,1435,10549,3477,57974,25957,16976,71599,56524
6602:17,302,654,76,616,58,8,866,84,29
7734:650,348,1231,3736,2499,1266,6700,18463,35238,116866
3911:262,1804,1832,205,2868,29552,18120,114483,79812,41831
6601:45,1832,205,4181,1444,10600,6943,12773,47550,5366
6600:4697,2028,7146,2934,5812,7497,1701,18639,23326,27616
19757:262,4813,6379,10048,10785,3613,10244,19616,79409,79502
19759:2068,1435,6379,135,3613,18783,27886,5583,39688,96399
49664:650,535,6379,9657,3937,3378,9237,2080,114009,64435
22799:17,302,654,76,616,58,8,866,84,29
47511:17,302,654,76,616,58,8,866,84,29
23399:17,302,654,76,616,58,8,866,84,29
11851:17,302,654,76,616,58,8,866,84,29
22794:1832,726,2868,86,3824,7869,2500,6862,23763,29837
11856:17,302,654,76,616,58,986,348,1501,53381
12356:650,1276,205,9210,2734,47516,48741,66525,74453,35279
51695:17,302,654,76,616,58,8,866,84,29
35092:616,1239,16166,24586,22573,8714,101419,53629,20423,83552
3947:162,45,103,726,1231,6996,3190,11522,63611,51011
9879:199,1804,205,5287,220,4487,8384,3207,7281,28517
18525:17,302,654,76,616,58,8,866,84,29
25212:17,302,654,76,616,58,8,866,84,35201
9891:84,650,361,262,45,1690,966,10217,120487,80913
18510:650,3,1220,7869,6862,12632,11307,11293,15306,85813
9890:205,86,4825,3006,3613,9722,5858,114009,112551,49691
44318:17,302,654,76,616,58,8,17314,26030,97246
34820:361,2292,709,6491,11671,785,21970,21799,60905,89847
11843:135,10020,175,12536,19712,26462,89684,537,110313,41701
49643:17,302,654,76,616,58,8,866,84,29
10313:616,358,901,3824,17072,28920,80368,58581,36308,109771
11847:17,302,654,76,616,58,8,866,84,29
9899:650,1276,3,4542,1131,6862,9722,15487,29508,27336
12364:17,302,654,76,616,58,8,16301,33687,69402
10317:3006,7468,18062,9722,3190,12632,3306,36585,21695,28160
11844:650,162,966,1277,10491,3866,42373,54645,55882,24820
9896:2935,4487,3506,1195,7506,51709,9928,39370,1735,33492
9892:358,2717,12092,4586,7418,7851,16669,12165,45541,94270
12360:162,273,1239,3,11,699,3791,9444,15841,99846
35086:17,302,654,76,616,58,31225,60900,46902,63964
23382:17,17,302,654,76,70,899,48,2162,1187
35087:205,1220,86,3929,9210,80125,17502,40945,78653,122534
3930:962,86,1231,1435,5363,14174,1829,23829,30429,27391
48593:17,302,654,76,616,58,3177,25568,36240,78225
7713:45,535,348,4816,135,3937,1541,21171,538,16480
3934:17,302,654,76,226,17084,31149,41004,65778,33373
9079:17,302,654,76,616,58,8,866,84,29
35969:650,1205,3929,98,9657,19712,17112,11984,45574,29550
12379:1476,205,4697,342,3107,4825,65215,19205,52169,95476
11838:43540,18010,78255,16011,57649,83519,57210,33984,49645,96616
24949:1069,205,1693,1220,86,3929,2734,3613,18613,48443
11839:394,1804,3429,223,26379,77465,52411,12988,72022,105761
34837:17,302,654,76,616,58,8,866,84,29
24947:103,86,3977,14451,3793,4742,45459,17888,81490,103198
12376:7680,924,17448,62851,13716,22218,83828,46398,119850,82899
34839:17,302,654,84,11,44231,17494,99579,71035,70265
12375:568,20213,6690,15884,32577,18445,21488,49647,27631,39233
24945:17,302,654,76,616,58,8,866,84,29
11835:205,1220,4542,86,3929,7546,18613,12886,14431,55363
11836:17,302,654,224,40,135,28446,7872,86780,94940
24943:25366,18939,13950,35177,28511,12418,33502,36323,8960,63686
31508:17,302,654,76,616,58,8,866,84,29
4453:17,302,654,76,616,58,8,866,84,29
21288:650,1276,1476,4816,6943,244,2665,8995,102776,47436
10388:650,1276,3,10511,3613,17934,14546,50801,13058,10154
10387:17,302,654,76,616,58,8,866,84,11094
49639:17,302,654,76,616,58,8,2641,106155,20364
31502:17,302,654,76,616,58,8,866,84,29
34833:45,1276,4181,812,3937,21171,56243,585,30739,63603
53783:17,302,654,76,616,58,8,866,84,29
19707:650,1276,86,11,229,2073,1302,3487,30662,61303
18505:17,302,654,76,616,58,8,866,84,29
19705:17,302,654,76,616,58,8,866,84,29
3962:205,1220,86,3214,12776,7546,5812,22266,102094,85682
2676:238,14003,4900,28362,15228,35768,1852,29508,13842,46717
38376:1131,1205,288,2655,14423,59987,69335,105003,72998,83614
49631:17,302,654,76,616,58,8,866,84,29
12373:698,262,463,10048,7140,15278,14890,9709,11629,24381
31510:17,302,654,76,616,58,8,866,84,100486
11825:650,1276,1220,2223,50477,21275,72691,70799,100385,111423
10378:17,302,654,76,616,58,8,866,84,29
35970:17,302,654,39461,7873,10738,73188,33006,41571,24880
10377:650,3,1220,1231,244,6862,15228,45309,109814,7690
23367:17,302,654,76,616,58,8,866,84,29
53796:17,302,654,76,616,58,8,866,84,29
7787:262,8384,12776,10511,3190,4741,37592,1309,98036,67748
2666:4542,1131,86,7869,244,6862,45309,25652,7690,86963
10371:23970,11070,29384,37712,22555,21244,89008,44979,67392,43527
3950:205,1220,4825,244,3006,3613,9722,29508,114009,112551
2663:17,302,654,76,616,947,68888,2473,23348,59567
5502:17,302,654,76,616,58,8,866,84,29
4457:45,1804,4542,4181,7849,26421,5766,27861,22294,78065
4458:650,1276,3,1220,7869,220,2499,6862,25391,123017
5500:3578,63192,35016,42389,14297,69872,65045,119978,99656,84530
44370:1069,205,4542,3929,18062,13296,10575,43169,81226,123184
44368:953,966,788,4707,9853,10100,4470,19988,58250,37024
35989:17,302,654,76,616,2548,1002,11973,59292,58853
11818:17,302,654,76,616,58,8,866,84,29
14509:947,908,6503,5262,14887,1765,62411,117052,89897,52313
14508:17,302,654,76,616,58,8,866,84,29
9096:103,1276,4542,2880,4825,6434,65515,144,10138,27344
10364:1276,1804,205,4697,348,7869,6862,1318,3589,23222
54076:17,302,654,76,616,58,8,866,84,29
9098:205,1460,5176,3006,1021,98,601,18613,5710,25242
24920:17,302,654,76,616,58,8,866,84,29
10366:650,1693,1220,3929,244,3628,8995,60365,102776,86217
35982:1690,1451,1326,3429,12706,30029,1316,12078,2796,3910
5512:650,1276,205,220,2655,3006,18062,15487,37240,27068
4469:1069,205,4542,86,3929,3613,7471,17769,13899,53103
4466:17,302,654,8,518,542,354,322,1937,7560
12130:4181,86,2073,7849,1829,2906,6420,38940,51458,80206
3988:17,302,654,76,616,30681,41145,47199,66737,89329
7766:76,650,1208,2614,6624,2277,18230,82919,58603,57600
10359:17,302,966,1957,11223,85824,69589,59644,58170,54412
24917:901,3,4181,5753,4604,10454,9597,2578,11595,120890
34868:17,302,654,76,616,58,8,866,84,29
4482:205,1693,4542,86,5176,7428,12886,65515,67563,82393
9085:650,45,4604,9210,1545,10275,61631,15714,76481,112718
35999:361,1460,2944,511,1435,18124,3112,6863,90175,102925
7760:45,1804,4542,86,2073,7468,9435,80125,51626,104707
2693:1804,5176,42901,59143,65101,109502,19473,7927,118918,80089
5530:182,1558,4880,9979,10479,3271,17869,54674,24132,111022
54080:17,302,654,76,616,58,8,866,84,29
38367:45,1276,1804,11,1435,4816,1266,4357,13322,101339
23340:496,3448,279,1116,10695,36498,25181,14715,20851,34924
3974:533,5319,25768,46142,86994,83891,4303,88962,109492,94676
35990:17,7821,11015,59675,48724,18996,27732,73907,25365,24660
5529:17,302,654,76,616,58,8,866,84,29
38362:1276,3,205,7869,220,3929,2655,15517,88303,45659
3975:45,1276,205,4181,86,535,11,7849,3997,41718
2689:4542,86,5176,3613,9657,15487,22518,18783,38940,39307
5527:17,76,138,394,2185,2469,176,12471,21141,102793
50508:650,1276,1131,1231,7869,220,3190,6700,43265,94639
24909:17,302,654,76,616,58,8,866,84,29
44351:17,302,654,76,616,58,8,866,84,29
26971:1069,9657,10648,19712,17112,22159,49564,78340,99502,46918
17415:238,62,119,1764,591,1690,596,5542,1346,113788
26750:17,302,654,76,6303,10048,4,25910,23622,58620
4407:568,3233,2733,1589,4226,63173,74034,72272,10179,113808
5535:698,6379,8055,9043,534,19637,25830,52998,107986,115277
4400:650,1804,86,11,7869,4604,29981,94966,47824,48070
5536:4966,21537,4213,20059,7793,22182,33308,60376,112029,107039
48542:17,302,654,76,616,58,8,866,84,29
17418:17,302,654,76,1351,6694,42938,97178,40013,30941
5542:1276,1693,4542,1205,1231,288,2499,23723,81490,62734
30417:17,302,654,21651,28225,46204,12636,3948,27032,1482
17412:463,1435,5150,7158,11467,10229,10292,12962,20040,19299
24981:650,162,1276,6395,73135,33985,31207,74430,68708,101406
48549:205,4542,244,12776,917,8700,51317,26883,86963,123184
24984:650,1476,1231,3214,928,11307,21384,32452,25633,1278
12199:17,302,654,76,616,58,8,866,84,29
26972:17,302,986,1884,5189,1888,2379,6921,17317,4854
35021:901,1451,2293,15976,4466,553,20208,112888,75419,122145
26768:17,302,654,76,616,58,8,866,84,29
